CRS_DEP_TIME,DELAY_DEP_TIME,CARRIER,DEST,ORIGIN,WEATHER,DAY_WEEK,DAY_MONTH,FLIGHT_STATUS
21,1,DH,EWR,IAD,0,5,23,delayed
6,0,DH,EWR,IAD,0,5,23,ontime
14,0,DH,EWR,IAD,0,5,23,ontime
21,0,RU,EWR,DCA,0,5,23,ontime
16,0,RU,EWR,DCA,0,5,23,ontime
7,0,RU,EWR,IAD,0,5,23,ontime
6,0,RU,EWR,DCA,0,5,23,ontime
15,0,RU,EWR,IAD,0,5,23,ontime
19,0,RU,EWR,IAD,0,5,23,ontime
13,0,RU,EWR,IAD,0,5,23,ontime
15,1,RU,EWR,DCA,0,5,23,delayed
17,0,RU,EWR,IAD,0,5,23,ontime
9,1,RU,EWR,DCA,0,5,23,ontime
14,0,RU,EWR,DCA,0,5,23,ontime
15,0,OH,JFK,BWI,0,6,24,ontime
16,0,DH,JFK,DCA,0,6,24,ontime
12,0,DH,LGA,IAD,0,6,24,ontime
17,0,DH,LGA,IAD,0,6,24,ontime
21,0,DH,LGA,IAD,0,6,24,ontime
8,0,DH,JFK,IAD,0,6,24,ontime
12,1,DH,JFK,IAD,0,6,24,ontime
16,0,DH,JFK,IAD,0,6,24,ontime
17,0,DH,JFK,IAD,0,6,24,delayed
21,1,DH,JFK,IAD,0,6,24,ontime
18,0,DH,JFK,IAD,0,6,24,ontime
15,1,DL,JFK,DCA,0,6,24,delayed
7,0,DL,LGA,DCA,0,6,24,ontime
8,0,DL,LGA,DCA,0,6,24,ontime
10,0,DL,LGA,DCA,0,6,24,ontime
12,0,DL,LGA,DCA,0,6,24,ontime
14,0,DL,LGA,DCA,0,6,24,ontime
16,0,DL,LGA,DCA,0,6,24,ontime
18,0,DL,LGA,DCA,0,6,24,ontime
20,1,DL,LGA,DCA,0,6,24,ontime
15,0,MQ,JFK,DCA,0,6,24,ontime
6,0,MQ,JFK,DCA,0,6,24,ontime
18,0,MQ,JFK,DCA,0,6,24,ontime
9,1,MQ,LGA,DCA,0,6,24,delayed
13,1,MQ,LGA,DCA,0,6,24,ontime
8,0,UA,LGA,IAD,0,6,24,ontime
7,0,US,LGA,DCA,0,6,24,ontime
9,1,US,LGA,DCA,0,6,24,ontime
11,0,US,LGA,DCA,0,6,24,ontime
13,0,US,LGA,DCA,0,6,24,ontime
15,0,US,LGA,DCA,0,6,24,ontime
17,0,US,LGA,DCA,0,6,24,ontime
19,0,US,LGA,DCA,0,6,24,ontime
15,0,RU,EWR,BWI,0,6,24,ontime
17,0,RU,EWR,BWI,0,6,24,ontime
7,0,RU,EWR,BWI,0,6,24,delayed
10,0,RU,EWR,BWI,0,6,24,ontime
13,0,CO,EWR,DCA,0,6,24,ontime
8,0,DH,EWR,IAD,0,6,24,ontime
17,0,DH,EWR,IAD,0,6,24,ontime
12,0,DH,EWR,IAD,0,6,24,ontime
21,0,DH,EWR,IAD,0,6,24,ontime
9,0,RU,EWR,DCA,0,6,24,ontime
15,0,RU,EWR,IAD,0,6,24,ontime
16,0,RU,EWR,DCA,0,6,24,ontime
7,0,RU,EWR,IAD,0,6,24,delayed
6,0,RU,EWR,DCA,0,6,24,ontime
14,0,RU,EWR,DCA,0,6,24,ontime
17,0,RU,EWR,IAD,0,6,24,ontime
17,0,RU,EWR,DCA,0,6,24,ontime
15,0,OH,JFK,BWI,0,7,25,ontime
16,1,DH,JFK,DCA,0,7,25,ontime
12,1,DH,LGA,IAD,0,7,25,ontime
15,0,DH,LGA,IAD,0,7,25,ontime
17,1,DH,LGA,IAD,0,7,25,delayed
21,1,DH,LGA,IAD,0,7,25,delayed
8,1,DH,JFK,IAD,0,7,25,ontime
12,1,DH,JFK,IAD,0,7,25,delayed
15,0,DH,JFK,IAD,0,7,25,ontime
16,0,DH,JFK,IAD,0,7,25,ontime
17,0,DH,JFK,IAD,0,7,25,delayed
21,1,DH,JFK,IAD,1,7,25,delayed
16,0,DH,JFK,IAD,0,7,25,ontime
15,1,DL,JFK,DCA,0,7,25,delayed
8,0,DL,LGA,DCA,0,7,25,ontime
10,0,DL,LGA,DCA,0,7,25,ontime
11,0,DL,LGA,DCA,0,7,25,ontime
12,0,DL,LGA,DCA,0,7,25,ontime
13,0,DL,LGA,DCA,0,7,25,ontime
14,0,DL,LGA,DCA,0,7,25,ontime
15,0,DL,LGA,DCA,0,7,25,ontime
16,1,DL,LGA,DCA,0,7,25,ontime
17,0,DL,LGA,DCA,0,7,25,ontime
18,0,DL,LGA,DCA,0,7,25,ontime
19,0,DL,LGA,DCA,0,7,25,ontime
20,1,DL,LGA,DCA,0,7,25,ontime
15,1,MQ,JFK,DCA,0,7,25,delayed
9,0,MQ,JFK,DCA,0,7,25,ontime
18,1,MQ,JFK,DCA,0,7,25,ontime
13,0,MQ,LGA,DCA,0,7,25,ontime
15,1,MQ,LGA,DCA,0,7,25,delayed
17,0,MQ,LGA,DCA,0,7,25,ontime
19,0,MQ,LGA,DCA,0,7,25,ontime
8,0,UA,LGA,IAD,0,7,25,ontime
9,0,US,LGA,DCA,0,7,25,ontime
10,0,US,LGA,DCA,0,7,25,ontime
11,0,US,LGA,DCA,0,7,25,ontime
12,0,US,LGA,DCA,0,7,25,ontime
13,0,US,LGA,DCA,0,7,25,ontime
14,0,US,LGA,DCA,0,7,25,ontime
15,0,US,LGA,DCA,0,7,25,ontime
16,0,US,LGA,DCA,0,7,25,ontime
17,0,US,LGA,DCA,0,7,25,ontime
18,0,US,LGA,DCA,0,7,25,ontime
19,0,US,LGA,DCA,0,7,25,ontime
20,0,US,LGA,DCA,0,7,25,ontime
21,0,US,LGA,DCA,0,7,25,delayed
15,1,RU,EWR,BWI,0,7,25,ontime
10,1,RU,EWR,BWI,0,7,25,delayed
17,1,RU,EWR,BWI,0,7,25,ontime
13,0,RU,EWR,BWI,0,7,25,ontime
16,0,CO,EWR,DCA,0,7,25,ontime
13,0,CO,EWR,DCA,0,7,25,ontime
19,0,CO,EWR,DCA,0,7,25,ontime
8,0,DH,EWR,IAD,0,7,25,ontime
17,1,DH,EWR,IAD,0,7,25,ontime
12,0,DH,EWR,IAD,0,7,25,ontime
21,0,DH,EWR,IAD,0,7,25,delayed
14,1,DH,EWR,IAD,0,7,25,delayed
21,1,RU,EWR,DCA,0,7,25,delayed
9,0,RU,EWR,DCA,0,7,25,ontime
8,0,RU,EWR,IAD,0,7,25,ontime
19,0,RU,EWR,IAD,0,7,25,delayed
15,0,RU,EWR,IAD,0,7,25,ontime
17,0,RU,EWR,IAD,0,7,25,ontime
14,0,RU,EWR,DCA,0,7,25,ontime
17,1,RU,EWR,DCA,0,7,25,ontime
15,1,OH,JFK,BWI,0,1,26,ontime
12,0,DH,LGA,IAD,0,1,26,ontime
15,1,DH,LGA,IAD,0,1,26,delayed
17,1,DH,LGA,IAD,0,1,26,delayed
21,1,DH,LGA,IAD,0,1,26,delayed
6,1,DH,LGA,IAD,0,1,26,delayed
10,0,DH,LGA,IAD,0,1,26,delayed
8,0,DH,JFK,IAD,0,1,26,ontime
12,0,DH,JFK,IAD,0,1,26,ontime
15,1,DH,JFK,IAD,0,1,26,delayed
16,1,DH,JFK,IAD,0,1,26,delayed
17,1,DH,JFK,IAD,0,1,26,delayed
21,0,DH,JFK,IAD,0,1,26,ontime
16,1,DH,JFK,IAD,0,1,26,ontime
15,1,DL,JFK,DCA,1,1,26,delayed
7,1,DL,LGA,DCA,1,1,26,delayed
9,0,DL,LGA,DCA,0,1,26,ontime
10,1,DL,LGA,DCA,0,1,26,ontime
11,0,DL,LGA,DCA,0,1,26,ontime
12,0,DL,LGA,DCA,0,1,26,ontime
13,0,DL,LGA,DCA,0,1,26,ontime
14,1,DL,LGA,DCA,0,1,26,delayed
15,1,DL,LGA,DCA,1,1,26,delayed
16,1,DL,LGA,DCA,0,1,26,ontime
17,0,DL,LGA,DCA,0,1,26,ontime
19,1,DL,LGA,DCA,0,1,26,ontime
20,1,DL,LGA,DCA,0,1,26,ontime
15,1,MQ,JFK,DCA,1,1,26,delayed
18,1,MQ,JFK,DCA,1,1,26,delayed
8,1,MQ,LGA,DCA,1,1,26,delayed
9,1,MQ,LGA,DCA,1,1,26,delayed
13,1,MQ,LGA,DCA,1,1,26,delayed
19,1,MQ,LGA,DCA,1,1,26,delayed
8,1,UA,LGA,IAD,1,1,26,delayed
6,1,US,LGA,DCA,0,1,26,delayed
7,1,US,LGA,DCA,0,1,26,delayed
8,1,US,LGA,DCA,0,1,26,ontime
9,1,US,LGA,DCA,1,1,26,delayed
10,0,US,LGA,DCA,0,1,26,ontime
11,0,US,LGA,DCA,0,1,26,delayed
14,0,US,LGA,DCA,0,1,26,ontime
16,0,US,LGA,DCA,0,1,26,ontime
17,1,US,LGA,DCA,0,1,26,ontime
18,0,US,LGA,DCA,0,1,26,ontime
19,0,US,LGA,DCA,0,1,26,ontime
20,0,US,LGA,DCA,0,1,26,ontime
21,1,US,LGA,DCA,0,1,26,delayed
17,1,RU,EWR,BWI,0,1,26,delayed
15,1,RU,EWR,BWI,0,1,26,ontime
7,1,CO,EWR,DCA,1,1,26,delayed
19,1,CO,EWR,DCA,0,1,26,delayed
13,0,CO,EWR,DCA,0,1,26,ontime
8,0,DH,EWR,IAD,0,1,26,ontime
12,1,DH,EWR,IAD,0,1,26,delayed
21,1,DH,EWR,IAD,0,1,26,delayed
6,1,DH,EWR,IAD,0,1,26,ontime
14,1,DH,EWR,IAD,1,1,26,delayed
15,0,RU,EWR,IAD,0,1,26,delayed
21,0,RU,EWR,DCA,0,1,26,ontime
9,0,RU,EWR,DCA,0,1,26,ontime
19,1,RU,EWR,IAD,0,1,26,delayed
13,0,RU,EWR,IAD,0,1,26,ontime
17,1,RU,EWR,IAD,0,1,26,delayed
14,0,RU,EWR,DCA,0,1,26,ontime
15,1,RU,EWR,DCA,1,1,26,delayed
15,1,OH,JFK,BWI,0,2,27,ontime
16,1,DH,JFK,DCA,0,2,27,delayed
12,1,DH,LGA,IAD,1,2,27,delayed
15,1,DH,LGA,IAD,1,2,27,delayed
17,1,DH,LGA,IAD,1,2,27,delayed
6,1,DH,LGA,IAD,1,2,27,delayed
10,0,DH,LGA,IAD,0,2,27,ontime
8,0,DH,JFK,IAD,0,2,27,delayed
12,1,DH,JFK,IAD,0,2,27,delayed
15,1,DH,JFK,IAD,1,2,27,delayed
17,1,DH,JFK,IAD,1,2,27,delayed
21,1,DH,JFK,IAD,1,2,27,delayed
15,1,DL,JFK,DCA,0,2,27,delayed
7,1,DL,LGA,DCA,0,2,27,ontime
8,1,DL,LGA,DCA,0,2,27,delayed
10,1,DL,LGA,DCA,0,2,27,ontime
12,1,DL,LGA,DCA,0,2,27,ontime
14,0,DL,LGA,DCA,0,2,27,ontime
16,1,DL,LGA,DCA,0,2,27,delayed
18,1,DL,LGA,DCA,0,2,27,delayed
20,0,DL,LGA,DCA,0,2,27,delayed
15,1,MQ,JFK,DCA,0,2,27,delayed
18,1,MQ,JFK,DCA,1,2,27,delayed
7,0,MQ,LGA,DCA,0,2,27,delayed
8,1,MQ,LGA,DCA,0,2,27,ontime
14,1,MQ,LGA,DCA,1,2,27,delayed
15,0,MQ,LGA,DCA,0,2,27,ontime
16,1,MQ,LGA,DCA,1,2,27,delayed
8,1,UA,LGA,IAD,1,2,27,delayed
6,0,US,LGA,DCA,0,2,27,ontime
7,0,US,LGA,DCA,0,2,27,ontime
8,0,US,LGA,DCA,0,2,27,ontime
9,0,US,LGA,DCA,0,2,27,ontime
10,0,US,LGA,DCA,0,2,27,ontime
11,0,US,LGA,DCA,0,2,27,ontime
12,0,US,LGA,DCA,0,2,27,ontime
13,0,US,LGA,DCA,0,2,27,ontime
14,0,US,LGA,DCA,0,2,27,ontime
15,0,US,LGA,DCA,0,2,27,ontime
16,0,US,LGA,DCA,0,2,27,ontime
17,0,US,LGA,DCA,0,2,27,ontime
7,0,RU,EWR,BWI,0,2,27,delayed
17,1,CO,EWR,DCA,1,2,27,delayed
13,0,CO,EWR,DCA,0,2,27,delayed
8,0,DH,EWR,IAD,0,2,27,delayed
17,1,DH,EWR,IAD,1,2,27,delayed
12,1,DH,EWR,IAD,0,2,27,delayed
21,1,DH,EWR,IAD,0,2,27,delayed
14,1,DH,EWR,IAD,1,2,27,delayed
15,0,RU,EWR,IAD,0,2,27,delayed
7,1,RU,EWR,IAD,1,2,27,delayed
6,0,RU,EWR,DCA,0,2,27,ontime
15,1,OH,JFK,BWI,0,3,28,ontime
16,0,DH,JFK,DCA,0,3,28,ontime
12,0,DH,LGA,IAD,0,3,28,ontime
15,1,DH,LGA,IAD,0,3,28,delayed
17,1,DH,LGA,IAD,0,3,28,ontime
21,1,DH,LGA,IAD,0,3,28,delayed
6,0,DH,LGA,IAD,0,3,28,ontime
10,0,DH,LGA,IAD,0,3,28,ontime
8,1,DH,JFK,IAD,0,3,28,delayed
12,1,DH,JFK,IAD,0,3,28,delayed
15,0,DH,JFK,IAD,0,3,28,ontime
16,0,DH,JFK,IAD,0,3,28,ontime
17,1,DH,JFK,IAD,0,3,28,delayed
21,0,DH,JFK,IAD,0,3,28,ontime
16,0,DH,JFK,IAD,0,3,28,ontime
15,0,DL,JFK,DCA,0,3,28,ontime
7,0,DL,LGA,DCA,0,3,28,ontime
9,1,DL,LGA,DCA,0,3,28,ontime
11,0,DL,LGA,DCA,0,3,28,ontime
13,0,DL,LGA,DCA,0,3,28,ontime
15,0,DL,LGA,DCA,0,3,28,ontime
17,0,DL,LGA,DCA,0,3,28,ontime
18,0,DL,LGA,DCA,0,3,28,ontime
20,0,DL,LGA,DCA,0,3,28,delayed
15,0,MQ,JFK,DCA,0,3,28,ontime
18,1,MQ,JFK,DCA,0,3,28,ontime
8,0,MQ,LGA,DCA,0,3,28,delayed
14,1,MQ,LGA,DCA,0,3,28,delayed
15,1,MQ,LGA,DCA,0,3,28,ontime
16,0,MQ,LGA,DCA,0,3,28,ontime
17,1,MQ,LGA,DCA,0,3,28,delayed
19,1,MQ,LGA,DCA,0,3,28,delayed
8,0,UA,LGA,IAD,0,3,28,ontime
6,0,US,LGA,DCA,0,3,28,ontime
7,0,US,LGA,DCA,0,3,28,ontime
8,1,US,LGA,DCA,0,3,28,delayed
9,1,US,LGA,DCA,0,3,28,delayed
10,1,US,LGA,DCA,0,3,28,ontime
11,0,US,LGA,DCA,0,3,28,ontime
13,0,US,LGA,DCA,0,3,28,ontime
15,0,US,LGA,DCA,0,3,28,delayed
16,0,US,LGA,DCA,0,3,28,delayed
17,0,US,LGA,DCA,0,3,28,ontime
18,0,US,LGA,DCA,0,3,28,ontime
19,0,US,LGA,DCA,0,3,28,ontime
20,0,US,LGA,DCA,0,3,28,delayed
21,0,US,LGA,DCA,0,3,28,ontime
15,0,RU,EWR,BWI,0,3,28,ontime
10,0,RU,EWR,BWI,0,3,28,ontime
17,1,RU,EWR,BWI,0,3,28,delayed
17,0,CO,EWR,DCA,0,3,28,ontime
19,1,CO,EWR,DCA,0,3,28,delayed
13,0,CO,EWR,DCA,0,3,28,ontime
8,0,DH,EWR,IAD,0,3,28,ontime
17,1,DH,EWR,IAD,0,3,28,delayed
12,1,DH,EWR,IAD,0,3,28,delayed
21,0,DH,EWR,IAD,0,3,28,ontime
6,0,DH,EWR,IAD,0,3,28,ontime
14,0,DH,EWR,IAD,0,3,28,ontime
14,0,RU,EWR,DCA,0,3,28,ontime
17,0,RU,EWR,IAD,0,3,28,ontime
21,1,RU,EWR,DCA,0,3,28,delayed
19,0,RU,EWR,IAD,0,3,28,ontime
16,0,RU,EWR,DCA,0,3,28,ontime
9,1,RU,EWR,DCA,0,3,28,delayed
7,0,RU,EWR,IAD,0,3,28,ontime
15,0,RU,EWR,DCA,0,3,28,ontime
15,0,RU,EWR,IAD,0,3,28,ontime
15,0,OH,JFK,BWI,0,4,29,ontime
16,0,DH,JFK,DCA,0,4,29,ontime
12,1,DH,LGA,IAD,0,4,29,delayed
15,1,DH,LGA,IAD,0,4,29,delayed
17,1,DH,LGA,IAD,0,4,29,delayed
21,0,DH,LGA,IAD,0,4,29,ontime
6,1,DH,LGA,IAD,0,4,29,delayed
8,0,DH,JFK,IAD,0,4,29,ontime
12,0,DH,JFK,IAD,0,4,29,ontime
15,0,DH,JFK,IAD,0,4,29,ontime
16,0,DH,JFK,IAD,0,4,29,ontime
17,1,DH,JFK,IAD,0,4,29,ontime
21,0,DH,JFK,IAD,0,4,29,ontime
16,1,DH,JFK,IAD,0,4,29,ontime
15,1,DL,JFK,DCA,0,4,29,delayed
6,0,DL,LGA,DCA,0,4,29,ontime
7,0,DL,LGA,DCA,0,4,29,ontime
8,1,DL,LGA,DCA,0,4,29,delayed
10,1,DL,LGA,DCA,0,4,29,ontime
11,0,DL,LGA,DCA,0,4,29,ontime
12,0,DL,LGA,DCA,0,4,29,ontime
13,0,DL,LGA,DCA,0,4,29,ontime
14,0,DL,LGA,DCA,0,4,29,ontime
15,1,DL,LGA,DCA,0,4,29,ontime
16,0,DL,LGA,DCA,0,4,29,ontime
17,0,DL,LGA,DCA,0,4,29,ontime
18,0,DL,LGA,DCA,0,4,29,ontime
19,0,DL,LGA,DCA,0,4,29,ontime
20,1,DL,LGA,DCA,0,4,29,ontime
15,1,MQ,JFK,DCA,0,4,29,delayed
6,0,MQ,JFK,DCA,0,4,29,ontime
18,0,MQ,JFK,DCA,0,4,29,ontime
7,0,MQ,LGA,DCA,0,4,29,delayed
8,0,MQ,LGA,DCA,0,4,29,ontime
9,0,MQ,LGA,DCA,0,4,29,ontime
13,0,MQ,LGA,DCA,0,4,29,ontime
14,1,MQ,LGA,DCA,0,4,29,delayed
15,1,MQ,LGA,DCA,0,4,29,delayed
17,0,MQ,LGA,DCA,0,4,29,ontime
19,1,MQ,LGA,DCA,0,4,29,ontime
8,0,UA,LGA,IAD,0,4,29,ontime
6,1,US,LGA,DCA,0,4,29,ontime
7,0,US,LGA,DCA,0,4,29,delayed
8,0,US,LGA,DCA,0,4,29,ontime
9,0,US,LGA,DCA,0,4,29,ontime
10,0,US,LGA,DCA,0,4,29,ontime
11,0,US,LGA,DCA,0,4,29,ontime
12,0,US,LGA,DCA,0,4,29,ontime
13,0,US,LGA,DCA,0,4,29,ontime
14,0,US,LGA,DCA,0,4,29,ontime
15,0,US,LGA,DCA,0,4,29,ontime
16,0,US,LGA,DCA,0,4,29,ontime
17,0,US,LGA,DCA,0,4,29,ontime
18,0,US,LGA,DCA,0,4,29,ontime
19,0,US,LGA,DCA,0,4,29,ontime
20,1,US,LGA,DCA,0,4,29,ontime
21,0,US,LGA,DCA,0,4,29,ontime
17,0,RU,EWR,BWI,0,4,29,ontime
7,0,RU,EWR,BWI,0,4,29,ontime
10,0,RU,EWR,BWI,0,4,29,ontime
15,0,RU,EWR,BWI,0,4,29,ontime
13,0,CO,EWR,DCA,0,4,29,ontime
17,0,CO,EWR,DCA,0,4,29,ontime
7,0,CO,EWR,DCA,0,4,29,ontime
19,0,CO,EWR,DCA,0,4,29,ontime
8,1,DH,EWR,IAD,0,4,29,delayed
17,0,DH,EWR,IAD,0,4,29,ontime
12,0,DH,EWR,IAD,0,4,29,ontime
21,1,DH,EWR,IAD,0,4,29,delayed
6,0,DH,EWR,IAD,0,4,29,ontime
14,0,DH,EWR,IAD,0,4,29,ontime
21,0,RU,EWR,DCA,0,4,29,ontime
16,1,RU,EWR,DCA,0,4,29,ontime
15,0,RU,EWR,IAD,0,4,29,ontime
6,0,RU,EWR,DCA,0,4,29,ontime
7,0,RU,EWR,IAD,0,4,29,ontime
19,0,RU,EWR,IAD,0,4,29,ontime
14,1,RU,EWR,DCA,0,4,29,delayed
13,0,RU,EWR,IAD,0,4,29,ontime
15,1,RU,EWR,DCA,0,4,29,delayed
9,0,RU,EWR,DCA,0,4,29,ontime
17,0,RU,EWR,IAD,0,4,29,ontime
15,0,OH,JFK,BWI,0,5,30,ontime
16,0,DH,JFK,DCA,0,5,30,ontime
12,0,DH,LGA,IAD,0,5,30,ontime
15,1,DH,LGA,IAD,0,5,30,delayed
17,0,DH,LGA,IAD,0,5,30,ontime
21,1,DH,LGA,IAD,0,5,30,ontime
6,0,DH,LGA,IAD,0,5,30,ontime
10,0,DH,LGA,IAD,0,5,30,ontime
8,0,DH,JFK,IAD,0,5,30,ontime
12,1,DH,JFK,IAD,0,5,30,ontime
15,1,DH,JFK,IAD,0,5,30,ontime
16,0,DH,JFK,IAD,0,5,30,ontime
17,0,DH,JFK,IAD,0,5,30,ontime
21,1,DH,JFK,IAD,0,5,30,delayed
16,0,DH,JFK,IAD,0,5,30,ontime
15,1,DL,JFK,DCA,0,5,30,delayed
6,0,DL,LGA,DCA,0,5,30,ontime
7,0,DL,LGA,DCA,0,5,30,ontime
8,0,DL,LGA,DCA,0,5,30,ontime
9,1,DL,LGA,DCA,0,5,30,ontime
10,1,DL,LGA,DCA,0,5,30,ontime
11,1,DL,LGA,DCA,0,5,30,ontime
12,1,DL,LGA,DCA,0,5,30,ontime
13,1,DL,LGA,DCA,0,5,30,ontime
14,1,DL,LGA,DCA,0,5,30,ontime
15,1,DL,LGA,DCA,0,5,30,ontime
16,1,DL,LGA,DCA,0,5,30,ontime
17,0,DL,LGA,DCA,0,5,30,ontime
18,0,DL,LGA,DCA,0,5,30,ontime
19,0,DL,LGA,DCA,0,5,30,ontime
20,1,DL,LGA,DCA,0,5,30,ontime
15,0,MQ,JFK,DCA,0,5,30,ontime
18,1,MQ,JFK,DCA,0,5,30,ontime
7,1,MQ,LGA,DCA,0,5,30,ontime
8,1,MQ,LGA,DCA,1,5,30,delayed
9,0,MQ,LGA,DCA,0,5,30,ontime
11,0,MQ,LGA,DCA,0,5,30,ontime
13,0,MQ,LGA,DCA,0,5,30,ontime
14,0,MQ,LGA,DCA,0,5,30,ontime
15,0,MQ,LGA,DCA,0,5,30,ontime
16,1,MQ,LGA,DCA,0,5,30,delayed
17,0,MQ,LGA,DCA,0,5,30,ontime
8,0,UA,LGA,IAD,0,5,30,ontime
6,1,US,LGA,DCA,0,5,30,ontime
7,0,US,LGA,DCA,0,5,30,ontime
8,0,US,LGA,DCA,0,5,30,ontime
9,0,US,LGA,DCA,0,5,30,ontime
10,0,US,LGA,DCA,0,5,30,ontime
11,0,US,LGA,DCA,0,5,30,ontime
12,0,US,LGA,DCA,0,5,30,ontime
13,0,US,LGA,DCA,0,5,30,ontime
14,0,US,LGA,DCA,0,5,30,ontime
15,0,US,LGA,DCA,0,5,30,ontime
16,0,US,LGA,DCA,0,5,30,ontime
17,0,US,LGA,DCA,0,5,30,delayed
18,0,US,LGA,DCA,0,5,30,ontime
19,0,US,LGA,DCA,0,5,30,ontime
20,1,US,LGA,DCA,0,5,30,ontime
21,0,US,LGA,DCA,0,5,30,ontime
17,1,RU,EWR,BWI,0,5,30,delayed
7,0,RU,EWR,BWI,0,5,30,ontime
15,1,RU,EWR,BWI,0,5,30,delayed
10,1,RU,EWR,BWI,0,5,30,ontime
17,0,CO,EWR,DCA,0,5,30,ontime
13,0,CO,EWR,DCA,0,5,30,ontime
19,0,CO,EWR,DCA,0,5,30,ontime
7,0,CO,EWR,DCA,0,5,30,ontime
8,0,DH,EWR,IAD,0,5,30,ontime
17,1,DH,EWR,IAD,0,5,30,ontime
12,0,DH,EWR,IAD,0,5,30,delayed
21,0,DH,EWR,IAD,0,5,30,ontime
6,0,DH,EWR,IAD,0,5,30,ontime
14,0,DH,EWR,IAD,0,5,30,ontime
13,0,RU,EWR,IAD,0,5,30,ontime
21,0,RU,EWR,DCA,0,5,30,ontime
17,0,RU,EWR,IAD,0,5,30,delayed
19,0,RU,EWR,IAD,0,5,30,delayed
6,0,RU,EWR,DCA,0,5,30,ontime
14,0,RU,EWR,DCA,0,5,30,delayed
15,1,RU,EWR,DCA,0,5,30,delayed
16,0,RU,EWR,DCA,0,5,30,ontime
9,0,RU,EWR,DCA,0,5,30,ontime
15,0,RU,EWR,IAD,0,5,30,delayed
7,0,RU,EWR,IAD,0,5,30,delayed
15,1,OH,JFK,BWI,0,6,31,ontime
16,0,DH,JFK,DCA,0,6,31,ontime
12,0,DH,LGA,IAD,0,6,31,ontime
17,0,DH,LGA,IAD,0,6,31,ontime
21,0,DH,LGA,IAD,0,6,31,ontime
8,1,DH,JFK,IAD,0,6,31,delayed
12,0,DH,JFK,IAD,0,6,31,ontime
16,0,DH,JFK,IAD,0,6,31,ontime
17,0,DH,JFK,IAD,0,6,31,ontime
21,0,DH,JFK,IAD,0,6,31,ontime
18,0,DH,JFK,IAD,0,6,31,ontime
15,1,DL,JFK,DCA,0,6,31,ontime
7,0,DL,LGA,DCA,0,6,31,ontime
8,1,DL,LGA,DCA,0,6,31,delayed
10,0,DL,LGA,DCA,0,6,31,ontime
12,1,DL,LGA,DCA,0,6,31,ontime
14,0,DL,LGA,DCA,0,6,31,ontime
16,0,DL,LGA,DCA,0,6,31,ontime
18,0,DL,LGA,DCA,0,6,31,ontime
20,0,DL,LGA,DCA,0,6,31,ontime
15,0,MQ,JFK,DCA,0,6,31,ontime
6,1,MQ,JFK,DCA,0,6,31,ontime
18,0,MQ,JFK,DCA,0,6,31,ontime
9,1,MQ,LGA,DCA,0,6,31,ontime
13,0,MQ,LGA,DCA,0,6,31,ontime
8,0,UA,LGA,IAD,0,6,31,ontime
7,1,US,LGA,DCA,0,6,31,ontime
9,0,US,LGA,DCA,0,6,31,ontime
11,0,US,LGA,DCA,0,6,31,ontime
13,0,US,LGA,DCA,0,6,31,ontime
15,0,US,LGA,DCA,0,6,31,ontime
17,0,US,LGA,DCA,0,6,31,ontime
19,0,US,LGA,DCA,0,6,31,ontime
10,0,RU,EWR,BWI,0,6,31,ontime
15,0,RU,EWR,BWI,0,6,31,ontime
17,0,RU,EWR,BWI,0,6,31,ontime
7,1,RU,EWR,BWI,0,6,31,ontime
13,0,CO,EWR,DCA,0,6,31,ontime
8,0,DH,EWR,IAD,0,6,31,ontime
17,0,DH,EWR,IAD,0,6,31,ontime
12,1,DH,EWR,IAD,0,6,31,ontime
21,0,DH,EWR,IAD,0,6,31,ontime
15,0,RU,EWR,IAD,0,6,31,ontime
9,0,RU,EWR,DCA,0,6,31,ontime
7,0,RU,EWR,IAD,0,6,31,ontime
6,0,RU,EWR,DCA,0,6,31,ontime
17,0,RU,EWR,IAD,0,6,31,ontime
16,0,RU,EWR,DCA,0,6,31,ontime
14,1,RU,EWR,DCA,0,6,31,ontime
17,1,RU,EWR,DCA,0,6,31,ontime
